DATA_MENSAL,TOTAL_CASOS,TOTAL_DOLAR_FATURADO,ID
2024-02-01,5,11412.31,340
2012-03-01,1,2373.92,340
2018-03-01,4,21534.02,340
2021-03-01,2,5256.82,340
2022-03-01,141,178244.42,340
2023-03-01,3,5589.54,340
2024-03-01,7,16143.89,340
2019-04-01,1,4908.1,340
2021-04-01,2,6765.34,340
2022-04-01,2,3486.4,340
2023-04-01,3,11762.37,340
2012-05-01,7,16986.4,340
2017-05-01,1,5092.8,340
2018-05-01,1,4646.3,340
2020-05-01,2,8378.87,340
2021-05-01,3,7533.35,340
2022-05-01,2,5445.6,340
2023-05-01,3,12978.91,340
2024-05-01,9,25560.19,340
2008-06-01,1,1640.0,340
2017-06-01,1,3009.6,340
2019-06-01,1,6707.08,340
2020-06-01,3,15227.49,340
2022-06-01,3,6425.83,340
2024-06-01,4,8508.8,340
2017-07-01,3,10530.42,340
2019-07-01,5,23363.35,340
2020-07-01,5,15948.05,340
2022-07-01,6,11294.22,340
2023-07-01,2,6049.97,340
2024-07-01,3,6802.2,340
2005-08-01,1,2496.0,340
2017-08-01,2,7217.85,340
2020-08-01,9,32837.37,340
2021-08-01,1,2473.55,340
2022-08-01,6,21803.09,340
2023-08-01,7,17194.48,340
2024-08-01,2,5754.45,340
2007-09-01,2,3136.0,340
2009-09-01,1,1888.0,340
2014-09-01,1,2162.4,340
2015-09-01,1,2489.6,340
2019-09-01,3,16109.92,340
2020-09-01,5,15198.16,340
2021-09-01,2,5265.9,340
2022-09-01,1,2956.42,340
2023-09-01,2,4175.2,340
2024-09-01,4,10704.13,340
2008-10-01,1,520.0,340
2009-10-01,1,1787.2,340
2011-10-01,1,408.0,340
2018-10-01,2,8671.52,340
2020-10-01,4,13921.97,340
2021-10-01,4,6972.8,340
2022-10-01,7,32137.73,340
2023-10-01,3,4229.6,340
2024-10-01,5,10503.23,340
2005-11-01,1,2180.0,340
2014-11-01,2,3616.0,340
2015-11-01,1,931.68,340
2018-11-01,1,3328.7,340
2020-11-01,4,13000.85,340
2021-11-01,3,6490.4,340
2022-11-01,7,19007.54,340
2023-11-01,2,5426.67,340
2024-11-01,3,2191.46,340
2003-12-01,2,6801.0,340
2018-12-01,1,5286.88,340
2019-12-01,1,3235.2,340
2020-12-01,2,4641.28,340
2021-12-01,7,20322.29,340
2022-12-01,10,23600.82,340
2023-12-01,2,3440.82,340
2011-05-01,1,700.0,341
2007-01-01,1,650.0,342
2010-01-01,2,24768.6,342
2011-01-01,3,10616.0,342
2012-01-01,1,5900.0,342
2019-01-01,1,6818.0,342
2020-01-01,4,20398.9,342
2021-01-01,1,3722.0,342
2023-01-01,1,2470.24,342
2007-02-01,1,3905.0,342
2008-02-01,1,5140.0,342
2012-02-01,1,960.0,342
2014-02-01,1,8854.51,342
2020-02-01,1,6337.0,342
2022-02-01,1,3133.6,342
2023-02-01,1,5659.0,342
2024-02-01,1,1242.0,342
2022-03-01,1,3442.64,342
2024-03-01,3,11053.74,342
2012-04-01,1,4080.0,342
2014-04-01,2,4000.0,342
2019-04-01,2,13913.36,342
2020-04-01,1,6748.65,342
2021-04-01,2,7639.0,342
2022-04-01,5,10712.0,342
2023-04-01,2,3632.42,342
2008-05-01,1,5172.0,342
2009-05-01,1,2200.0,342
2010-05-01,1,4330.0,342
2015-05-01,2,9980.0,342
2016-05-01,1,4892.0,342
2018-05-01,1,4377.0,342
2019-05-01,2,10076.2,342
2020-05-01,2,9317.2,342
2021-05-01,1,5619.0,342
2022-05-01,2,8091.54,342
2023-05-01,5,11528.62,342
2006-06-01,1,295.0,342
2010-06-01,1,2350.0,342
2011-06-01,1,4980.0,342
2013-06-01,1,3850.0,342
2016-06-01,1,4767.8,342
2017-06-01,1,5922.0,342
2018-06-01,1,5929.0,342
2020-06-01,2,8620.0,342
2021-06-01,1,5443.6,342
2023-06-01,2,2534.0,342
2024-06-01,1,4550.34,342
2006-07-01,1,3000.0,342
2007-07-01,2,10319.0,342
2009-07-01,1,3600.0,342
2010-07-01,1,2845.0,342
2011-07-01,1,8388.0,342
2012-07-01,2,5475.0,342
2015-07-01,1,5210.0,342
2018-07-01,1,6297.0,342
2019-07-01,1,5986.6,342
2020-07-01,3,11636.0,342
2021-07-01,2,5110.0,342
2022-07-01,1,2322.0,342
2024-07-01,1,2780.68,342
2007-08-01,1,2115.0,342
2008-08-01,1,3280.0,342
2010-08-01,1,2925.0,342
2012-08-01,1,3800.0,342
2015-08-01,1,4809.6,342
2018-08-01,2,13284.6,342
2019-08-01,2,9575.21,342
2020-08-01,1,3412.0,342
2021-08-01,1,3108.47,342
2022-08-01,4,17142.48,342
2023-08-01,1,2504.0,342
2024-08-01,1,115.7,342
2011-09-01,2,7580.0,342
2013-09-01,1,4305.0,342
2015-09-01,1,4780.0,342
2018-09-01,1,7351.0,342
2020-09-01,1,3169.05,342
2021-09-01,3,14857.49,342
2022-09-01,1,2622.0,342
2023-09-01,2,2784.0,342
2024-09-01,1,3107.85,342
2006-10-01,2,5105.0,342
2007-10-01,1,2770.0,342
2013-10-01,1,2100.0,342
2014-10-01,1,4630.0,342
2020-10-01,1,18759.0,342
2021-10-01,3,12002.09,342
2022-10-01,1,3909.68,342
2008-11-01,1,5153.0,342
2010-11-01,3,30134.0,342
2015-11-01,3,12500.0,342
2016-11-01,1,1242.0,342
2017-11-01,1,4449.0,342
2018-11-01,1,5675.0,342
2019-11-01,2,11817.0,342
2020-11-01,2,9955.74,342
2021-11-01,2,6714.64,342
2023-11-01,3,5697.0,342
2006-12-01,2,3295.0,342
2011-12-01,1,400.0,342
2013-12-01,2,7495.0,342
2016-12-01,1,4276.0,342
2019-12-01,1,6065.36,342
2020-12-01,1,3472.0,342
2021-12-01,2,7910.16,342
2022-12-01,1,2372.0,342
2023-12-01,1,1242.0,342
2021-10-01,1,5196.58,343
2018-02-01,1,2137.0,344
2014-02-01,1,1946.26,345
2018-03-01,1,3391.7,345
2007-09-01,1,120.0,345
2022-01-01,1,1391.05,346
2022-02-01,1,1904.39,346
2019-03-01,1,5616.96,346
2015-04-01,1,4010.0,346
2006-05-01,1,5210.0,346
2010-05-01,3,11380.0,346
2020-05-01,1,3545.42,346
2021-07-01,1,5521.46,346
2024-07-01,1,3290.09,346
2017-08-01,1,1730.0,346
2020-08-01,1,1624.75,346
2021-08-01,1,1451.57,346
2024-08-01,1,3444.68,346
2021-09-01,1,250.0,346
2024-09-01,2,6978.4,346
2012-10-01,1,2075.0,346
2021-10-01,1,2040.11,346
2024-11-01,1,514.72,346
2008-12-01,1,4121.0,346
2010-12-01,1,2300.0,346
2020-01-01,1,4684.1,347
2021-01-01,1,750.0,347
2022-01-01,1,2250.0,347
2015-02-01,1,2126.16,347
2023-02-01,1,2512.41,347
2011-03-01,1,6740.0,347
2014-03-01,1,9018.58,347
2015-03-01,1,305.0,347
2016-03-01,1,1580.0,347
2022-03-01,2,4065.74,347
2023-03-01,2,4990.18,347
2006-04-01,1,9595.0,347
2017-04-01,1,650.0,347
2015-05-01,1,1398.0,347
2009-06-01,1,3260.0,347
2019-06-01,1,5199.34,347
2020-06-01,4,5600.0,347
2022-06-01,1,10575.58,347
2024-06-01,2,6789.5,347
2014-07-01,2,10620.14,347
2020-07-01,1,1360.0,347
2014-08-01,1,680.0,347
2017-08-01,1,3450.0,347
2021-08-01,1,750.0,347
2023-08-01,1,2793.5,347
2024-08-01,1,1753.26,347
2013-09-01,2,2160.0,347
2018-09-01,1,3750.0,347
2021-09-01,1,2451.32,347
2022-09-01,1,1722.0,347
2024-09-01,1,4875.93,347
2013-10-01,1,8991.08,347
2014-10-01,1,720.0,347
2019-10-01,1,2720.72,347
2020-10-01,1,3374.32,347
2023-10-01,1,3579.4,347
2014-11-01,2,3270.0,347
2023-11-01,1,2454.84,347
2012-12-01,1,1050.0,347
2017-12-01,1,2790.0,347
2021-12-01,1,770.0,347
2023-12-01,1,12748.02,347
2004-01-01,1,250.0,348
2003-02-01,1,820.0,348
1999-10-01,1,275.0,348
2004-11-01,1,5045.0,349
2009-01-01,1,240.0,350
2009-04-01,1,560.0,350
2014-07-01,1,3516.18,350
2020-07-01,1,3309.0,350
2012-09-01,1,9475.0,350
2012-10-01,1,15396.95,350
2011-07-01,1,240.0,351
2011-12-01,3,1000.0,351
2015-05-01,1,9748.5,352
2019-11-01,1,4059.0,352
2014-01-01,1,1642.0,353
2003-02-01,1,220.0,353
2005-09-01,1,1455.0,353
2016-12-01,1,4260.96,353
2013-03-01,1,575.0,354
2010-07-01,1,800.0,354
2011-12-01,1,1850.0,354
2018-12-01,1,4312.0,354
2015-09-01,1,3724.96,355
2010-11-01,1,200.0,355
2014-12-01,2,4319.06,355
2019-03-01,1,7041.94,356
2008-03-01,1,2510.0,357
2014-03-01,1,1544.0,357
2017-03-01,1,3493.78,357
2008-04-01,1,3060.0,357
2017-05-01,2,5317.92,357
2018-05-01,2,12856.36,357
2006-06-01,3,8235.0,357
2016-06-01,1,3915.42,357
2021-06-01,1,5350.04,357
2007-07-01,1,7215.0,357
2017-07-01,1,2045.04,357
2021-07-01,1,3059.22,357
2007-08-01,1,4240.0,357
2013-08-01,1,3511.0,357
2017-10-01,1,10800.1,357
2019-12-01,1,7954.69,357
2014-01-01,1,4069.38,358
2008-02-01,1,2285.0,358
2010-02-01,1,2155.0,358
2009-03-01,1,585.0,358
2012-04-01,1,1360.0,358
2010-05-01,1,550.0,358
2012-05-01,1,1360.0,358
2013-05-01,1,1470.0,358
2014-05-01,1,5895.36,358
2017-05-01,1,12040.03,358
2010-08-01,1,2425.0,358
2012-08-01,1,700.0,358
2014-08-01,1,3388.5,358
2015-08-01,1,3181.66,358
2024-08-01,1,4380.24,358
2003-09-01,1,1360.0,358
2004-09-01,1,3760.0,358
2012-09-01,1,910.0,358
2014-09-01,1,6312.84,358
2015-09-01,1,2969.06,358
2013-10-01,1,1475.0,358
2014-11-01,1,5092.52,358
2017-01-01,1,2440.33,359
2018-01-01,8,34670.12,359
2019-01-01,5,15153.58,359
2017-02-01,1,2804.06,359
2018-03-01,2,5451.45,359
2022-03-01,1,3047.38,359
2018-04-01,1,2614.78,359
2019-04-01,1,1938.08,359
2016-05-01,8,16696.23,359
2018-05-01,4,3247.87,359
2016-06-01,91,70612.46,359
2019-06-01,1,1577.41,359
2019-07-01,1,2017.21,359
2017-08-01,1,2944.87,359
2018-08-01,2,4447.54,359
2019-08-01,2,4301.6,359
2021-08-01,2,2501.36,359
2018-09-01,1,3977.54,359
2015-10-01,2,1628.29,359
2016-10-01,1,4087.73,359
2018-10-01,1,3692.37,359
2020-10-01,5,10004.48,359
2021-10-01,3,3635.09,359
2022-10-01,1,1229.71,359
2015-11-01,35,19779.7,359
2020-11-01,5,7436.02,359
2021-11-01,3,3907.81,359
2015-12-01,1,7177.1,359
2016-12-01,2,3903.31,359
2019-12-01,1,1621.59,359
2022-12-01,1,1608.05,359
2008-01-01,2,4260.3,360
2014-01-01,1,2100.0,360
2017-01-01,1,8998.96,360
2018-01-01,2,13141.8,360
2021-01-01,1,6723.38,360
2024-01-01,2,6703.64,360
2013-02-01,3,7874.8,360
2015-02-01,1,600.0,360
2019-02-01,1,6676.88,360
2007-03-01,1,1800.0,360
2015-03-01,1,3400.0,360
2021-03-01,1,6969.64,360
2015-04-01,1,3784.4,360
2018-04-01,1,7814.56,360
2015-05-01,1,1955.0,360
2023-05-01,1,4129.58,360
2012-06-01,1,2450.0,360
2013-06-01,1,2007.8,360
2015-06-01,2,9099.2,360
2018-06-01,2,5617.42,360
2023-06-01,1,4633.66,360
2007-07-01,1,2610.0,360
2015-07-01,1,2709.6,360
2018-07-01,1,5269.08,360
2013-08-01,1,4350.0,360
2015-08-01,1,2795.0,360
2016-08-01,1,2820.0,360
2017-08-01,2,12086.06,360
2019-08-01,2,6206.86,360
2010-09-01,1,3675.0,360
2011-09-01,1,2350.0,360
2017-09-01,1,7117.18,360
2019-09-01,2,15088.66,360
2020-09-01,1,7908.28,360
2013-10-01,1,2316.0,360
2015-10-01,3,8176.2,360
2016-10-01,2,11567.84,360
2019-10-01,2,16385.37,360
2012-11-01,2,11364.4,360
2013-11-01,1,1430.0,360
2019-11-01,3,10995.7,360
2023-11-01,1,3364.92,360
2019-12-01,1,9341.49,360
2008-01-01,1,530.0,361
2014-01-01,1,4201.44,361
2006-02-01,1,1475.0,361
2013-02-01,3,2260.0,361
2015-02-01,1,3227.52,361
2006-03-01,1,1540.0,361
2015-03-01,1,3664.04,361
2015-04-01,1,2571.54,361
2015-05-01,1,2918.12,361
2012-06-01,1,680.0,361
2013-06-01,1,590.0,361
2015-06-01,2,4895.88,361
2015-07-01,1,2694.74,361
2012-08-01,1,1110.0,361
2013-08-01,1,1180.0,361
2015-08-01,1,2794.06,361
2016-08-01,1,1829.0,361
2004-09-01,1,570.0,361
2013-09-01,1,670.0,361
2013-10-01,1,560.0,361
2015-10-01,4,11463.38,361
2012-11-01,2,1250.0,361
2013-11-01,1,580.0,361
2011-04-01,1,500.0,362
2024-01-01,1,2673.67,363
2019-05-01,1,5741.94,363
2019-11-01,2,7954.9,363
2016-02-01,1,3763.12,364
2016-03-01,1,549.47,364
2014-01-01,5,17496.62,365
2010-02-01,1,1106.25,365
2018-02-01,3,7560.68,365
2019-02-01,4,11490.08,365
2011-03-01,1,1106.25,365
2012-03-01,1,1030.0,365
2017-03-01,1,2829.0,365
2019-03-01,5,15574.2,365
2012-04-01,2,960.0,365
2014-04-01,2,7996.0,365
2018-04-01,1,2933.66,365
2011-05-01,1,1030.0,365
2013-05-01,2,2310.0,365
2017-05-01,1,2911.1,365
2018-05-01,1,1928.48,365
2011-06-01,7,7440.0,365
2014-06-01,1,3256.5,365
2018-06-01,2,6483.4,365
2019-06-01,1,3400.52,365
2014-07-01,1,4051.72,365
2015-07-01,1,4571.44,365
2014-08-01,7,31601.96,365
2016-08-01,3,11749.3,365
2011-09-01,4,12155.0,365
2016-09-01,3,10547.22,365
2012-10-01,3,8860.0,365
2013-10-01,2,2070.0,365
2017-10-01,7,31146.76,365
2015-11-01,2,7503.04,365
2017-11-01,1,3628.9,365
2013-12-01,3,12535.74,365
2014-12-01,2,9715.52,365
2015-12-01,2,9937.0,365
2001-05-01,1,295.0,366
2020-01-01,1,4737.0,367
2013-02-01,1,3003.48,367
2022-05-01,1,3267.8,367
2012-08-01,1,3045.0,367
2013-08-01,1,2670.0,367
2020-08-01,1,6858.42,367
2007-01-01,1,2995.0,368
2008-01-01,2,7090.0,368
2009-01-01,1,1080.0,368
2012-01-01,1,2160.0,368
2014-01-01,6,10660.0,368
2015-01-01,2,4684.12,368
2008-02-01,2,4745.0,368
2013-02-01,3,3570.0,368
2014-02-01,5,13932.56,368
2015-02-01,2,4776.0,368
2001-03-01,1,250.0,368
2004-03-01,1,5230.0,368
2006-03-01,2,8625.0,368
2009-03-01,1,1210.0,368
2015-03-01,9,29061.84,368
2014-04-01,2,5167.88,368
2015-04-01,3,7635.2,368
2007-05-01,1,250.0,368
2014-05-01,9,35329.9,368
2015-05-01,7,19961.16,368
2005-06-01,1,2390.0,368
2006-06-01,4,9139.5,368
2008-06-01,1,3355.0,368
2010-06-01,1,1880.0,368
2011-06-01,1,1560.0,368
2012-06-01,1,1070.0,368
2013-06-01,1,1180.0,368
2014-06-01,3,9380.06,368
2015-06-01,21,56929.42,368
2007-07-01,5,16279.5,368
2010-07-01,1,885.0,368
2014-07-01,4,14056.96,368
2019-07-01,1,3524.0,368
1999-08-01,1,2270.0,368
2007-08-01,1,2987.5,368
2008-08-01,1,3400.0,368
2012-08-01,2,1600.0,368
2014-08-01,2,4794.26,368
2015-08-01,6,23809.07,368
2003-09-01,1,250.0,368
2004-09-01,2,3700.0,368
2005-09-01,1,1895.0,368
2006-09-01,1,2935.0,368
2007-09-01,1,1807.5,368
2008-09-01,1,575.0,368
2009-09-01,1,295.0,368
2010-09-01,2,2670.0,368
2012-09-01,4,5475.0,368
2013-09-01,10,8610.0,368
2014-09-01,8,20614.9,368
2015-09-01,1,2518.86,368
2005-10-01,1,2455.0,368
2006-10-01,4,6095.0,368
2007-10-01,1,2335.0,368
2009-10-01,1,1452.5,368
2010-10-01,1,2210.0,368
2013-10-01,1,9216.3,368
2014-10-01,2,3926.7,368
2015-10-01,1,3336.08,368
2016-10-01,1,1958.72,368
2007-11-01,1,5355.0,368
2008-11-01,4,11022.5,368
2012-11-01,1,600.0,368
2013-11-01,8,9408.52,368
2014-11-01,4,16753.42,368
2015-11-01,1,4280.48,368
2003-12-01,1,570.0,368
2005-12-01,3,7190.0,368
2007-12-01,4,9663.0,368
2009-12-01,2,3275.0,368
2012-12-01,2,1250.0,368
2013-12-01,3,5990.0,368
2014-12-01,2,5332.4,368
1996-02-01,1,590.0,369
2005-09-01,1,295.0,369
2005-10-01,1,560.0,370
2009-01-01,1,2015.0,371
2015-01-01,1,1440.0,372
2013-10-01,1,1180.0,372
2014-05-01,1,2480.38,373
2013-09-01,1,1560.0,373
2014-06-01,1,3788.38,374
2013-10-01,1,1290.0,374
2003-11-01,1,590.0,374
2017-01-01,2,9082.04,375
2017-12-01,1,5385.3,375
2014-01-01,1,1830.66,376
2015-01-01,1,3894.8,376
2014-02-01,1,3285.5,376
2015-02-01,1,2040.04,376
2021-04-01,1,4991.44,376
2013-05-01,1,1000.0,376
2011-06-01,1,3720.0,376
2013-06-01,1,1030.0,376
2016-06-01,1,2751.78,376
2013-07-01,1,6968.0,376
2007-09-01,1,650.0,376
2012-11-01,1,560.0,376
2014-11-01,1,6438.72,376
2017-11-01,1,6012.0,376
2014-04-01,1,3153.38,377
2006-01-01,4,13511.0,378
2013-01-01,1,5824.4,378
2015-02-01,4,8803.08,378
2022-02-01,1,2228.44,378
2006-03-01,1,4750.0,378
2013-04-01,1,1950.0,378
2018-04-01,1,8250.26,378
2019-05-01,1,7329.84,378
2020-05-01,1,6489.12,378
2007-08-01,2,5927.5,378
2011-08-01,1,120.0,378
2015-08-01,1,5693.28,378
2020-08-01,1,7101.24,378
2012-10-01,1,1390.0,378
2019-10-01,1,5809.36,378
2022-10-01,1,3461.96,378
2012-11-01,1,4715.0,378
2012-12-01,2,8935.0,378
2024-05-01,1,779.32,379
2018-09-01,1,1444.8,379
2016-10-01,1,50.0,379
2019-10-01,1,1395.0,379
2023-11-01,1,385.0,379
2021-12-01,1,585.0,379
2015-02-01,1,2910.28,380
2023-08-01,1,3046.24,381
2022-09-01,1,2586.86,382
2021-01-01,1,2649.0,383
2021-04-01,1,1820.0,383
2020-06-01,1,2500.0,383
2022-06-01,1,550.0,383
2016-08-01,1,1190.0,383
2019-09-01,1,3026.0,383
2020-09-01,2,4849.0,383
2021-09-01,1,3244.23,383
2018-10-01,1,5229.0,383
2020-11-01,1,1490.0,383
2017-12-01,1,2519.0,383
2018-12-01,1,549.0,383
2020-12-01,1,550.0,383
2011-01-01,1,427.03,384
2013-01-01,1,2801.95,384
2016-01-01,17,4919.2,384
2017-01-01,1,3240.47,384
2019-01-01,1,3154.67,384
2009-02-01,1,42.74,384
2010-02-01,1,466.39,384
2012-02-01,2,1889.26,384
2013-02-01,1,319.41,384
2014-02-01,1,2122.18,384
2015-02-01,1,2377.33,384
2016-02-01,25,11085.03,384
2011-03-01,1,308.83,384
2012-03-01,2,494.56,384
2016-03-01,1,3176.73,384
2019-03-01,3,8066.7,384
2009-04-01,1,43.12,384
2011-04-01,2,686.0,384
2014-04-01,1,1414.48,384
2016-04-01,4,11796.22,384
2017-04-01,1,2314.26,384
2018-04-01,2,4181.39,384
2019-04-01,7,10712.76,384
2011-05-01,9,6332.26,384
2012-05-01,7,1828.69,384
2013-05-01,3,2857.95,384
2014-05-01,2,5429.49,384
2019-05-01,3,11364.76,384
2012-06-01,1,1122.34,384
2014-06-01,1,3401.12,384
2018-06-01,1,3092.65,384
2008-07-01,1,192.26,384
2010-07-01,2,430.85,384
2011-07-01,1,1481.48,384
2013-07-01,3,5034.86,384
2014-07-01,1,1734.18,384
2016-07-01,1,2556.29,384
2010-08-01,2,1712.67,384
2011-08-01,6,238.2,384
2013-08-01,1,2256.05,384
2014-08-01,1,2402.37,384
2016-08-01,3,10446.47,384
2017-08-01,2,3191.74,384
2018-08-01,5,12527.18,384
2008-09-01,1,43.12,384
2011-09-01,1,430.57,384
2012-09-01,1,2066.99,384
2013-09-01,3,8823.21,384
2019-09-01,1,1348.38,384
2009-10-01,1,273.56,384
2012-10-01,3,896.97,384
2010-11-01,3,2458.24,384
2011-11-01,5,1652.34,384
2012-11-01,1,1845.14,384
2013-11-01,1,2291.88,384
2014-11-01,2,3856.67,384
2016-11-01,18,6477.42,384
2018-11-01,1,2626.4,384
2019-11-01,1,1070.99,384
2015-12-01,37,26146.05,384
2016-12-01,2,1357.01,384
2016-01-01,1,33.36,385
2016-02-01,2,1314.45,385
2019-03-01,1,45.33,385
2019-04-01,3,5133.8,385
2012-06-01,1,33.36,385
2019-09-01,1,2290.46,385
2010-11-01,1,45.33,385
2015-12-01,5,226.65,385
2012-01-01,1,465.34,386
2020-06-01,1,4328.9,386
2021-01-01,1,4841.35,387
2020-06-01,1,2940.0,387
2012-01-01,1,120.0,388
2009-07-01,1,5758.0,388
2011-01-01,2,4655.0,389
2023-02-01,1,3588.54,389
2022-03-01,2,9004.64,389
2023-03-01,5,20238.7,389
2009-04-01,1,9200.0,389
2009-09-01,1,850.0,389
2022-10-01,2,7849.5,389
2010-12-01,1,5733.0,389
2022-01-01,1,3118.72,390
2021-02-01,1,5575.45,390
2021-03-01,1,5985.89,390
2024-05-01,1,3594.89,390
2021-07-01,4,27706.5,390
2021-10-01,1,3328.45,390
2014-05-01,1,1150.0,391
2014-01-01,1,3360.54,392
2015-01-01,1,2965.88,392
2014-02-01,1,1946.54,392
2014-03-01,1,2186.88,392
2014-05-01,1,2756.26,392
2012-06-01,1,780.0,392
2013-09-01,1,980.0,392
2014-09-01,2,5267.72,392
2013-10-01,2,1790.0,392
2012-11-01,1,980.0,392
2014-11-01,2,4087.14,392
2012-12-01,2,1390.0,392
2006-01-01,1,200.0,393
2008-01-01,1,3215.0,393
2009-01-01,2,3275.0,393
2019-01-01,6,42970.2,393
2022-01-01,3,10692.0,393
2024-01-01,3,6782.02,393
2009-02-01,1,4765.0,393
2019-02-01,2,14512.16,393
2021-02-01,5,38021.26,393
2022-02-01,2,12438.0,393
2023-02-01,1,2299.0,393
2024-02-01,1,2129.0,393
2006-03-01,1,3150.0,393
2007-03-01,3,0.0,393
2008-03-01,1,200.0,393
2009-03-01,1,2970.0,393
2015-03-01,1,3250.0,393
2020-03-01,1,6124.66,393
2021-03-01,8,87692.06,393
2022-03-01,12,54902.97,393
2023-03-01,1,2109.0,393
2006-04-01,1,0.0,393
2007-04-01,1,200.0,393
2008-04-01,2,400.0,393
2010-04-01,1,200.0,393
2019-04-01,2,15478.5,393
2021-04-01,7,51157.28,393
2022-04-01,9,25441.82,393
2023-04-01,2,5328.0,393
2024-04-01,3,13137.2,393
2019-05-01,1,6067.76,393
2021-05-01,9,52004.48,393
2022-05-01,10,52462.75,393
2023-05-01,2,6271.41,393
2006-06-01,1,3095.0,393
2008-06-01,2,1000.0,393
2009-06-01,1,3390.0,393
2010-06-01,1,200.0,393
2011-06-01,1,320.0,393
2020-06-01,4,37437.14,393
2021-06-01,11,60562.92,393
2022-06-01,11,54441.69,393
2023-06-01,6,18659.96,393
2024-06-01,1,4972.66,393
2006-07-01,1,200.0,393
2007-07-01,1,120.0,393
2008-07-01,3,800.0,393
2009-07-01,2,7475.0,393
2019-07-01,2,14111.5,393
2021-07-01,4,26404.4,393
2022-07-01,1,7577.36,393
2019-08-01,1,1507.9,393
2021-08-01,2,13445.05,393
2005-09-01,2,2840.0,393
2007-09-01,1,200.0,393
2010-09-01,1,320.0,393
2019-09-01,3,14794.88,393
2021-09-01,4,13376.0,393
2023-09-01,2,5219.33,393
2024-09-01,2,6846.88,393
2006-10-01,2,3150.0,393
2019-10-01,2,22663.46,393
2021-10-01,8,46184.78,393
2023-10-01,2,4198.0,393
2024-10-01,1,6357.97,393
2005-11-01,1,1050.0,393
2006-11-01,1,1000.0,393
2018-11-01,2,13984.44,393
2019-11-01,1,6448.82,393
2021-11-01,3,9537.0,393
2022-11-01,1,3590.6,393
2023-11-01,5,10276.38,393
2010-12-01,1,600.0,393
2011-12-01,1,320.0,393
2018-12-01,2,14692.14,393
2019-12-01,1,5565.56,393
2021-12-01,6,47417.48,393
2023-12-01,4,8887.34,393
2022-09-01,1,23760.0,394
2022-04-01,1,4871.98,395
2021-07-01,1,4806.6,395
2015-09-01,1,3085.78,395
2013-03-01,1,5270.0,396
2020-03-01,1,8269.0,396
2015-04-01,3,18678.0,396
2013-05-01,1,6490.0,396
2014-09-01,1,5938.0,396
2013-10-01,2,4950.0,396
2014-10-01,2,6245.0,396
2020-09-01,1,2350.02,397
2021-01-01,1,6009.76,398
2012-02-01,1,7708.52,398
2020-02-01,1,4289.91,398
2020-04-01,1,3933.98,398
2011-07-01,1,600.0,398
2019-08-01,1,6389.82,398
2021-09-01,1,4407.08,398
2022-09-01,1,5052.66,398
2017-10-01,1,3050.0,398
2020-10-01,1,6403.06,398
2021-10-01,1,2781.3,398
2018-11-01,1,5605.92,398
2012-02-01,1,1200.0,399
2013-06-01,1,500.0,399
2006-07-01,1,1570.0,399
2011-07-01,1,4515.0,399
2010-10-01,1,8565.0,399
2017-10-01,1,6756.0,399
2012-11-01,1,530.0,399
2003-03-01,1,605.0,400
2024-07-01,1,8141.97,401
2017-10-01,1,6010.0,401
2015-02-01,1,2293.04,402
2018-04-01,1,5266.16,402
2015-05-01,1,6591.7,402
2017-05-01,1,5252.0,402
2019-06-01,1,5878.2,402
2013-08-01,1,740.0,402
2008-01-01,1,800.0,403
2015-01-01,1,200.0,403
2008-04-01,1,575.0,403
2013-04-01,1,200.0,403
2016-04-01,1,2656.6,403
2018-04-01,1,1248.0,403
2009-07-01,2,975.0,403
2014-08-01,1,200.0,403
2013-09-01,1,200.0,403
2012-11-01,1,200.0,403
2014-02-01,2,6089.0,404
2015-02-01,1,200.0,404
2015-03-01,1,200.0,404
2013-04-01,1,200.0,404
2013-05-01,1,3123.0,404
1999-07-01,1,250.0,404
2015-08-01,1,0.0,404
2012-10-01,1,200.0,404
2012-01-01,1,1000.0,405
2013-03-01,1,1010.0,405
2015-03-01,1,3766.56,405
2019-04-01,1,2843.66,405
2014-05-01,1,3782.42,405
2009-06-01,1,800.0,405
2016-06-01,1,2661.06,405
2016-07-01,1,2643.14,405
2018-07-01,2,6595.8,405
2014-08-01,1,1560.0,405
2018-08-01,1,4430.32,405
2011-09-01,1,1200.0,405
2012-09-01,2,2080.0,405
2013-09-01,1,1260.0,405
2013-10-01,1,1150.0,405
2014-11-01,1,4431.0,405
2017-11-01,1,4152.7,405
2018-11-01,1,3370.38,405
2013-12-01,1,3235.7,405
2012-01-01,1,650.0,406
2016-02-01,1,400.0,406
2015-03-01,1,400.0,406
2022-03-01,1,4512.72,406
2019-04-01,1,2030.0,406
2014-05-01,1,400.0,406
2016-06-01,1,400.0,406
2020-06-01,1,6889.0,406
2016-07-01,1,400.0,406
2018-07-01,1,1300.0,406
2014-08-01,1,2410.0,406
2021-08-01,1,4419.94,406
2011-09-01,1,1410.0,406
2013-09-01,1,1500.0,406
2020-09-01,1,5640.64,406
2021-10-01,2,9385.14,406
2023-10-01,1,3930.4,406
2014-11-01,1,2030.0,406
2018-11-01,1,1200.0,406
2020-11-01,1,6729.72,406
2016-12-01,1,2552.4,406
2013-02-01,1,1218.0,407
2012-12-01,1,1030.0,407
2013-01-01,1,870.0,408
2020-02-01,1,3970.48,408
2019-10-01,1,3732.0,408
2001-03-01,1,1770.0,409
