NUMERO_DO_CASO,DATA_ABERTURA,TOTAL_CASOS,TOTAL_NAO_ABANDONADOS,TOTAL_ABANDONADOS,TOTAL_FATURADO_DOLAR,SERVICO_AGRUPADO
2326337,08/2022,1,1,0,5454.36,J;G;H;B;C
2326345,08/2022,1,1,0,6842.46,J;G;H;B;C
2326396,08/2022,1,0,1,4500.34,J;C
2326418,08/2022,1,1,0,4649.76,J;G;C
2326426,08/2022,1,0,1,1542.0,J;B
2326442,08/2022,1,0,1,1482.0,J;H
2326450,08/2022,1,1,0,3783.2,D;J;G;A;B
2326515,08/2022,1,1,0,1926.97,J;G;C
2326582,08/2022,1,1,0,4890.35,D;J;G;H;C
2326590,08/2022,1,1,0,6320.92,J;G;B;C
2326604,08/2022,1,0,1,8605.5,J;G;H;B;C
2326639,08/2022,1,1,0,3841.53,D;J;G;H;C
2326647,08/2022,1,1,0,3872.0,D;J;G;H;B
2326655,08/2022,1,1,0,6118.38,J;G;B;E;C
2326680,08/2022,1,1,0,2245.78,J;G;C
2326698,08/2022,1,1,0,994.52,J;C
2326710,08/2022,1,1,0,3642.56,J;G;C
2326728,08/2022,1,1,0,2693.64,J;G;C
2326752,08/2022,1,1,0,3793.88,J;G;H;C
2326760,08/2022,1,1,0,4340.0,J;G;H;A;B;C
2326906,08/2022,1,1,0,2802.0,J;G;H
2326965,08/2022,1,1,0,580.0,G;H
2327023,08/2022,1,1,0,2442.0,J;G;H
2327112,08/2022,1,1,0,1193.0,J
2413850,08/2023,1,1,0,2820.61,J;B;C
2413868,08/2023,1,1,0,2235.18,J;B;C
2413876,08/2023,1,0,1,2504.0,D;J;G;B
2413884,08/2023,1,1,0,1899.0,D;J;G
2414210,08/2023,1,0,1,1722.0,J;H
2414244,08/2023,1,1,0,2991.32,J;B;C
2414317,08/2023,1,1,0,5874.88,J;C
2414554,08/2023,1,1,0,8462.74,D;J;G;H;B;C
2414562,08/2023,1,1,0,4260.12,J;C
2414708,08/2023,1,1,0,5017.22,J;G;C
2414759,08/2023,1,1,0,4043.48,D;J;G;H;A;E
2414767,08/2023,1,1,0,4842.67,D;J;C
2414783,08/2023,1,1,0,2371.16,J;G;C
2414929,08/2023,1,1,0,4197.5,D;J;G;C
2414945,08/2023,1,1,0,1830.42,J;C
2414953,08/2023,1,1,0,4811.65,D;J;G;H;C
2415623,08/2023,1,1,0,2910.98,D;J;C
2415798,08/2023,1,1,0,1542.0,J;B
2415810,08/2023,1,1,0,3837.36,D;J;G;C
2415828,08/2023,1,1,0,1542.0,J;B
2415933,08/2023,1,1,0,850.0,J;B
2416000,08/2023,1,1,0,2167.4,J;C
2416026,08/2023,1,0,1,1216.94,J;B;C
2416050,08/2023,1,1,0,1665.27,J;C
2416115,08/2023,1,1,0,2548.34,J;C
2416204,08/2023,1,1,0,1393.33,J;C
2416212,08/2023,1,1,0,2793.5,J;B;C
2416220,08/2023,1,1,0,1055.7,J
2416298,08/2023,1,1,0,1121.49,J;C
2416336,08/2023,1,1,0,3875.89,D;J;G;B;C
2416344,08/2023,1,1,0,2052.0,D;J;G;H;A
2416352,08/2023,1,0,1,9938.94,I;J;H;B;C
2416484,08/2023,1,1,0,1016.39,J;C
2416638,08/2023,1,1,0,7351.51,D;J;G;H;B;C
2416662,08/2023,1,1,0,5374.56,J;G;H;B;C
2416689,08/2023,1,1,0,7306.94,J;C
2416697,08/2023,1,1,0,425.0,J;B
2416875,08/2023,1,1,0,7455.2,J;C
2416905,08/2023,1,1,0,4363.68,J;G;H;B;C
2417014,08/2023,1,1,0,2139.0,D;J;G
2417022,08/2023,1,1,0,2149.0,D;J;G
2417030,08/2023,1,1,0,5695.88,J;G;B;C
2417049,08/2023,1,1,0,1922.4,J;C
2417189,08/2023,1,1,0,4152.68,D;J;C
2417197,08/2023,1,1,0,4932.48,D;J;C
2417405,08/2023,1,1,0,10041.32,J;G;H;B;C
2417413,08/2023,1,1,0,3879.12,D;J;G;H;C
2417421,08/2023,1,1,0,4709.0,D;J;G;H;A;B
2417456,08/2023,1,1,0,4012.8,D;J;G;H;C
2417464,08/2023,1,1,0,1184.86,J;C
2417502,08/2023,1,0,1,2739.0,D;J;G;H
2417553,08/2023,1,1,0,3996.3,J;G;H;C
2417634,08/2023,1,1,0,1295.63,J;C
2417790,08/2023,1,1,0,2368.41,J;C
2417804,08/2023,1,1,0,2017.77,J;C
2417812,08/2023,1,1,0,3089.0,J;G;H;A;B
2417855,08/2023,1,1,0,425.0,J;B
2417863,08/2023,1,1,0,347.26,D;A
2417960,08/2023,1,1,0,2639.48,J;C
2417979,08/2023,1,1,0,5751.16,J;B;C
2417987,08/2023,1,1,0,2452.16,J;G;H
2417995,08/2023,1,0,1,3254.0,D;J;G;H;B
2418185,08/2023,1,1,0,425.0,J;B
2418193,08/2023,1,1,0,4812.56,J;C
2418207,08/2023,1,1,0,3179.02,J;B;C
2418215,08/2023,1,1,0,1242.0,J
2418223,08/2023,1,1,0,1168.47,J;C
2418231,08/2023,1,1,0,3720.06,D;J;G;C
2418240,08/2023,1,1,0,2255.3,D;J;C
2418258,08/2023,1,1,0,6286.28,D;J;C
2418347,08/2023,1,1,0,2511.74,D;J;C
2418827,08/2023,1,1,0,3074.49,D;J;C
2418835,08/2023,1,1,0,8603.0,J;H;C
2418851,08/2023,1,1,0,7288.74,J;C
2418878,08/2023,1,1,0,1119.52,J;C
2418908,08/2023,1,1,0,4034.14,J;B;C
2418959,08/2023,1,1,0,2020.0,J;B;C
2418967,08/2023,1,1,0,2642.93,J;C
2418983,08/2023,1,1,0,4218.74,D;J;G;C
2418991,08/2023,1,1,0,6641.04,D;J;C
2419009,08/2023,1,1,0,2720.06,J;G;C
2419017,08/2023,1,0,1,976.38,J;C
2419270,08/2023,1,1,0,3227.48,J;C
2419327,08/2023,1,1,0,2511.11,J;C
2419467,08/2023,1,1,0,1643.92,J;B;C
2419505,08/2023,1,1,0,2049.0,D;J;G
2419629,08/2023,1,1,0,1324.78,D;J;C
2419645,08/2023,1,1,0,2230.42,J;G;C
2419653,08/2023,1,1,0,1102.32,J;C
2419912,08/2023,1,1,0,3296.73,J;B;C
2419963,08/2023,1,1,0,2079.0,J;B
2419971,08/2023,1,1,0,2995.66,D;J;G;C
2420040,08/2023,1,1,0,2261.04,J;C
2420112,08/2023,1,1,0,3486.62,J;C
2420155,08/2023,1,1,0,3175.06,D;J;G;C
2420520,08/2023,1,1,0,3825.04,D;J;G;H;C
2420554,08/2023,1,1,0,4122.09,D;J;G;B;C
2420562,08/2023,1,1,0,4824.0,D;J;G;H;B
2420708,08/2023,1,1,0,2901.29,J;G;H
2420759,08/2023,1,1,0,2901.29,J;G;H
2420767,08/2023,1,1,0,2752.0,J;G;H
2420945,08/2023,1,1,0,425.0,J;B
2420988,08/2023,1,1,0,3176.4,J;G;H;C
2420996,08/2023,1,1,0,1542.0,J;B
2421160,08/2023,1,1,0,1830.0,J;H;B
2421186,08/2023,1,1,0,3046.24,D;J;B;C
2421453,08/2023,1,1,0,875.27,J;C
2421674,08/2023,1,1,0,2721.43,J;G;C
2421682,08/2023,1,1,0,4446.06,D;J;H;C
2421690,08/2023,1,1,0,4055.99,D;J;H;C
2421712,08/2023,1,1,0,1074.33,J;C
2421720,08/2023,1,1,0,2366.7,J;G;C
2421739,08/2023,1,1,0,2840.32,J;B;C
2421798,08/2023,1,1,0,1771.46,J;C
2421801,08/2023,1,1,0,2769.22,J;G;C
2421909,08/2023,1,1,0,5094.0,D;J;G;H;A;B
2421917,08/2023,1,1,0,8504.22,D;J;G;H;A;B
2422450,08/2023,1,1,0,2120.13,J;C
2422468,08/2023,1,1,0,1122.03,J;C
2422522,08/2023,1,1,0,1104.83,J;C
2422581,08/2023,1,1,0,2268.0,J;C
2422603,08/2023,1,1,0,2465.65,D;J;B;C
2422719,08/2023,1,1,0,3695.54,D;J;G;C
2422840,08/2023,1,1,0,2706.06,J;G;C
2423065,08/2023,1,1,0,1242.0,J
2423073,08/2023,1,1,0,1979.0,D;J;G
2423081,08/2023,1,1,0,4335.38,D;J;H;C
2423146,08/2023,1,0,1,4218.92,D;J;H;C
2423359,08/2023,1,1,0,4192.92,J;G;B;C
2423618,08/2023,1,1,0,1242.0,J
2423642,08/2023,1,1,0,5736.28,J;C
2423740,08/2023,1,1,0,3033.45,J;H;C
2423782,08/2023,1,1,0,2591.54,J;C
2423871,08/2023,1,1,0,5461.72,D;J;G;A;B
2423936,08/2023,1,1,0,3837.54,J;G;H;C
2424231,08/2023,1,1,0,3361.65,D;J;C
2424274,08/2023,1,1,0,5556.6,J;B;C
2424339,08/2023,1,1,0,2495.08,D;J;C
2424452,08/2023,1,1,0,2635.46,B;E
2518490,08/2024,1,1,0,1433.76,J;C
2518570,08/2024,1,1,0,855.0,J;H
2518600,08/2024,1,1,0,2032.36,J;G;A
2518619,08/2024,1,1,0,2064.74,J;B;C
2518627,08/2024,1,1,0,116.6,A
2518660,08/2024,1,1,0,1993.35,J;H
2518767,08/2024,1,1,0,1999.0,D;J;G
2518783,08/2024,1,1,0,2632.16,J;C
2518856,08/2024,1,1,0,1966.6,J;C
2518929,08/2024,1,1,0,1558.57,J;B
2519160,08/2024,1,1,0,3380.36,J;C
2519208,08/2024,1,1,0,4302.14,J;B;C
2519216,08/2024,1,1,0,2939.08,J;H;C
2519305,08/2024,1,1,0,2550.08,J;C
2519399,08/2024,1,1,0,115.7,A
2519682,08/2024,1,1,0,2485.23,J;G;C
2519690,08/2024,1,1,0,1231.48,J;B;C
2519704,08/2024,1,1,0,3809.16,J;G;C
2519763,08/2024,1,1,0,653.69,J;B
2519780,08/2024,1,1,0,425.0,J;B
2519828,08/2024,1,1,0,2869.0,D;J;G;H
2519887,08/2024,1,1,0,6009.66,J;G;H;C
2520109,08/2024,1,1,0,1928.52,J;C
2520150,08/2024,1,1,0,458.34,J;B
2520389,08/2024,1,1,0,441.21,J;B
2520397,08/2024,1,1,0,457.42,J;B
2520400,08/2024,1,1,0,425.0,J;B
2520427,08/2024,1,1,0,836.54,J;B
2520605,08/2024,1,1,0,2763.94,J;C
2520621,08/2024,1,1,0,457.42,J;B
2520630,08/2024,1,1,0,834.11,J;B
2520656,08/2024,1,1,0,836.54,J;B
2520664,08/2024,1,1,0,871.71,J;H
2520710,08/2024,1,1,0,2526.32,J;G;H;C
2520788,08/2024,1,1,0,13743.3,J;G;H;B;C
2520923,08/2024,1,1,0,2263.52,J;H;C
2521008,08/2024,1,1,0,5799.11,J;H;B;C
2521024,08/2024,1,1,0,3029.0,D;J;G;H
2521040,08/2024,1,0,1,2276.74,J;C
2521083,08/2024,1,1,0,2569.56,J;H;C
2521938,08/2024,1,1,0,4255.08,J;C
2522063,08/2024,1,1,0,5470.33,J;H;B;C
2522071,08/2024,1,1,0,2644.27,J;C
2522152,08/2024,1,1,0,854.48,J;C
2522160,08/2024,1,1,0,5443.28,J;H;A;B;C
2522179,08/2024,1,1,0,2663.04,J;B;C
2522195,08/2024,1,1,0,3561.53,J;G;C
2522225,08/2024,1,1,0,4114.38,J;C
2522314,08/2024,1,1,0,457.32,J;B
2522322,08/2024,1,1,0,2990.51,J;C
2522381,08/2024,1,1,0,3129.71,J;B;C
2522500,08/2024,1,1,0,3298.88,J;G;C
2522756,08/2024,1,1,0,2138.76,J;B;C
2522780,08/2024,1,1,0,8669.3,J;H;C
2522829,08/2024,1,1,0,4380.24,J;C
2522950,08/2024,1,1,0,3444.68,J;B;C
2522977,08/2024,1,1,0,1753.26,J;H
2523396,08/2024,1,1,0,1476.0,D;J;G;H
2523400,08/2024,1,1,0,2566.2,J;C
2523477,08/2024,1,1,0,1760.35,J;C
2523507,08/2024,1,1,0,1753.51,J;H
2523540,08/2024,1,1,0,2193.94,J;C
2523558,08/2024,1,1,0,3161.02,J;G;C
2523809,08/2024,1,1,0,531.51,J
2523817,08/2024,1,1,0,531.51,J
2523841,08/2024,1,1,0,9392.58,J;B;C
2523876,08/2024,1,1,0,1088.19,J
2523884,08/2024,1,1,0,1886.56,J;C
2524023,08/2024,1,1,0,3330.9,J;C
2524031,08/2024,1,1,0,1881.38,J;C
2524287,08/2024,1,1,0,843.62,J;B
2524392,08/2024,1,1,0,3869.95,J;G;H;C
2524406,08/2024,1,1,0,3856.58,J;G;C
2524449,08/2024,1,1,0,3578.1,J;G;C
2524481,08/2024,1,1,0,2451.0,D;J;G;A
2524511,08/2024,1,1,0,4190.38,J;G;B;C
2524945,08/2024,1,1,0,2655.04,J;G;H;C
2524953,08/2024,1,1,0,1581.92,A;B
2525046,08/2024,1,1,0,6330.12,J;C
2525070,08/2024,1,1,0,2321.54,J;C
2525089,08/2024,1,1,0,2568.51,D;J;B;C
2525097,08/2024,1,1,0,1558.47,J;B
2525100,08/2024,1,1,0,1589.48,J;B
2525291,08/2024,1,1,0,3986.13,J;G;H;B;C
2525313,08/2024,1,1,0,3606.34,D;J;G;H
2525380,08/2024,1,1,0,1811.82,J;C
2525399,08/2024,1,1,0,4840.56,J;G;C
2525402,08/2024,1,1,0,3196.94,J;G;A;C
2525437,08/2024,1,1,0,1273.42,J
2525470,08/2024,1,1,0,3581.6,D;J;G;H
2525500,08/2024,1,1,0,2998.59,J;G;A;C
2525593,08/2024,1,1,0,3919.17,J;C
2525690,08/2024,1,1,0,4288.1,J;G;C
2525712,08/2024,1,1,0,1798.31,J;C
2525747,08/2024,1,1,0,1589.89,J;B
2525801,08/2024,1,1,0,3604.18,J;G;C
2525860,08/2024,1,1,0,3152.95,J;B;C
2525909,08/2024,1,1,0,2828.23,J;C
2525933,08/2024,1,1,0,2497.82,J;C
2526018,08/2024,1,1,0,1826.73,J;B;C
2526042,08/2024,1,1,0,3622.19,J;G;C
2526107,08/2024,1,1,0,3376.71,D;J;G;H
2526115,08/2024,1,1,0,1274.48,J
2526131,08/2024,1,1,0,3475.95,J;C
2526174,08/2024,1,1,0,2575.71,J;H;C
147028,09/2000,1,0,1,1137.16,D;B;E
175757,09/2000,1,0,1,2225.0,A;B;E;C
205370,09/2000,1,0,1,250.0,E
237701,09/2000,1,0,1,416.27,D;A
395226,09/2000,1,1,0,250.0,E
422576,09/2000,1,1,0,1280.0,A;B;E
445967,09/2000,1,0,1,278.88,A
492221,09/2000,1,0,1,360.0,D
63649,09/2001,1,0,1,2397.0,A;B;C
70076,09/2001,1,0,1,4860.0,B
106909,09/2001,1,1,0,1555.0,A;B;E;C
220868,09/2001,1,1,0,4759.0,A;B;E;C
258261,09/2001,1,1,0,570.0,E
258270,09/2001,1,0,1,2170.0,A;B;E;C
419540,09/2001,1,1,0,630.0,A;B;E
497720,09/2001,1,0,1,3060.0,B;E
585351,09/2002,1,0,1,4739.25,A;B;E;C
585408,09/2002,1,0,1,2011.5,A;B;E;C
585521,09/2002,1,0,1,570.0,E
585653,09/2002,1,0,1,5285.0,D;A;B;C
585661,09/2002,1,0,1,1420.0,B
586684,09/2002,1,0,1,295.0,A
586820,09/2002,1,0,1,755.0,A;B;C
587303,09/2002,1,0,1,710.0,A;B;C
587575,09/2002,1,1,0,2120.0,D;A;B;E
588229,09/2002,1,1,0,5775.75,A;B;E;C
645095,09/2003,1,0,1,187.0,E
645150,09/2003,1,0,1,220.0,E
645419,09/2003,1,1,0,2010.0,A;B;E
645974,09/2003,1,0,1,450.0,B
646229,09/2003,1,0,1,1704.0,A;B
646784,09/2003,1,0,1,590.0,A
646938,09/2003,1,0,1,2070.0,A;B;E;C
646962,09/2003,1,1,0,4000.0,D;A;B;E
647110,09/2003,1,1,0,573.08,D;A
647381,09/2003,1,0,1,484.5,E
647772,09/2003,1,1,0,250.0,E
647837,09/2003,1,0,1,1777.0,I;D;C
648175,09/2003,1,0,1,250.0,B
648469,09/2003,1,0,1,4560.0,A;B;C
648515,09/2003,1,0,1,220.0,E
648680,09/2003,1,0,1,1900.0,A;B;C
648817,09/2003,1,0,1,3528.0,B;E
648833,09/2003,1,0,1,220.0,E
648906,09/2003,1,0,1,2860.0,B;E
649120,09/2003,1,0,1,2839.0,B;E
708828,09/2004,1,1,0,1380.0,A;B;E
709000,09/2004,1,0,1,7498.0,I;A;B;E;C
709140,09/2004,1,0,1,2670.0,A;B;C
709336,09/2004,1,1,0,297.5,E
709450,09/2004,1,1,0,480.0,F
709590,09/2004,1,0,1,76.97,D
710067,09/2004,1,0,1,9572.67,A;B;C
710210,09/2004,1,0,1,2785.0,A;B;E;C
710237,09/2004,1,0,1,1770.0,D;A
710512,09/2004,1,1,0,4520.0,B
710539,09/2004,1,0,1,440.0,D
710784,09/2004,1,0,1,200.0,B
711616,09/2004,1,0,1,2365.0,B;E
711888,09/2004,1,0,1,2361.0,H;A;B;E;C
712540,09/2004,1,0,1,5094.69,A;B;C
712558,09/2004,1,0,1,650.0,E
712779,09/2004,1,0,1,570.0,E
712850,09/2004,1,0,1,5670.0,B;E
713031,09/2004,1,0,1,1515.0,A;B;C
713104,09/2004,1,1,0,2185.0,A;B;E;C
713198,09/2004,1,0,1,3300.0,D;A;B;E
713325,09/2004,1,0,1,1460.0,A;B;C
713333,09/2004,1,0,1,2975.0,B;E
713490,09/2004,1,0,1,2205.0,D;A;B;C
713678,09/2004,1,0,1,1860.0,B
713686,09/2004,1,0,1,2215.0,A;B;E;C
714330,09/2004,1,0,1,650.0,E
714348,09/2004,1,0,1,3760.0,B;E
714372,09/2004,1,0,1,5065.0,A;B;C
714399,09/2004,1,0,1,650.0,E
714402,09/2004,1,0,1,6642.0,B
715107,09/2004,1,0,1,3055.0,B
765619,09/2005,1,0,1,297.5,E
765651,09/2005,1,1,0,5925.0,D;A;B;E;C
765724,09/2005,1,0,1,2395.0,A;B;E;C
765767,09/2005,1,0,1,399.0,D;B
765937,09/2005,1,0,1,2215.0,D;A;B;C
765961,09/2005,1,0,1,650.0,E
765970,09/2005,1,1,0,3045.0,D;B;E
765988,09/2005,1,0,1,1210.0,D;E
766011,09/2005,1,0,1,120.0,D
766020,09/2005,1,0,1,120.0,D
766038,09/2005,1,0,1,120.0,D
766127,09/2005,1,0,1,865.0,B
766496,09/2005,1,1,0,2425.0,B;E
766739,09/2005,1,0,1,3475.5,D;A;B;E
766836,09/2005,1,0,1,120.0,D
766917,09/2005,1,0,1,1750.0,D;A;E
767093,09/2005,1,0,1,950.0,D;B
767107,09/2005,1,0,1,120.0,D
767190,09/2005,1,0,1,6665.0,D;A;B;E;C
767450,09/2005,1,0,1,2655.0,D;A
767581,09/2005,1,0,1,120.0,D
768049,09/2005,1,0,1,120.0,D
768111,09/2005,1,1,0,7300.0,B;E
768189,09/2005,1,0,1,2575.0,D;A;B;C
768197,09/2005,1,0,1,2515.0,D;A;B;C
768235,09/2005,1,0,1,4055.0,D;A;B;E;C
768243,09/2005,1,1,0,650.0,E
768324,09/2005,1,0,1,5255.0,D;A;B;E;C
768472,09/2005,1,1,0,1895.0,A;B;C
768626,09/2005,1,0,1,1355.0,B
768634,09/2005,1,0,1,370.0,D;B
768723,09/2005,1,0,1,240.0,D
768901,09/2005,1,0,1,240.0,D
770302,09/2005,1,0,1,570.0,E
770329,09/2005,1,1,0,9965.07,B;E
770337,09/2005,1,0,1,440.0,D
770345,09/2005,1,1,0,2880.0,D;B;E
770450,09/2005,1,0,1,1827.5,A;B;E;C
770469,09/2005,1,0,1,1882.75,A;B;E;C
770515,09/2005,1,0,1,2360.0,D;A
770531,09/2005,1,0,1,280.25,A
770604,09/2005,1,0,1,2680.0,B
770612,09/2005,1,0,1,2655.0,D;A
770787,09/2005,1,0,1,120.0,D
770795,09/2005,1,0,1,120.0,D
770850,09/2005,1,1,0,9205.0,B;E
770884,09/2005,1,0,1,3206.0,A;B;E;C
771066,09/2005,1,0,1,120.0,D
825859,09/2006,1,1,0,7365.0,B;E
825867,09/2006,1,0,1,598.5,A;B;C
825905,09/2006,1,1,0,10065.0,D;A;B;E;C
825956,09/2006,1,1,0,3590.0,B;E
826227,09/2006,1,1,0,2465.0,B;E
826472,09/2006,1,0,1,2700.0,A;B;E;C
826650,09/2006,1,0,1,2728.0,B;E
826693,09/2006,1,0,1,120.0,D
826804,09/2006,1,0,1,3380.0,B
826812,09/2006,1,0,1,200.0,B
826952,09/2006,1,0,1,300.0,B
826960,09/2006,1,1,0,2830.0,B;E
827061,09/2006,1,1,0,3535.0,B;E
827070,09/2006,1,0,1,7985.0,B
827088,09/2006,1,0,1,6443.4,D;A;B
827428,09/2006,1,0,1,620.0,B
827460,09/2006,1,1,0,3865.0,A;B;E;C
827495,09/2006,1,1,0,3985.0,B;E
827533,09/2006,1,0,1,546.0,D;A;B
827541,09/2006,1,0,1,5473.5,D;A;B
827711,09/2006,1,1,0,3995.5,B;E
827738,09/2006,1,1,0,3280.0,A;B;E;C
827800,09/2006,1,0,1,5385.7,D;B;E
827843,09/2006,1,1,0,8583.0,B;E
827860,09/2006,1,1,0,4116.28,B;E
827878,09/2006,1,0,1,300.0,A
827908,09/2006,1,0,1,4745.0,D;A;B;E;C
827916,09/2006,1,0,1,15227.58,G;H;A;B;C
827967,09/2006,1,0,1,2065.0,B;E
828033,09/2006,1,1,0,220.0,E
828360,09/2006,1,1,0,4400.0,B;E
828467,09/2006,1,1,0,4905.0,D;B;E
828475,09/2006,1,0,1,3775.0,D;B;E
828661,09/2006,1,0,1,2736.0,A;B;C
828670,09/2006,1,0,1,8244.0,I;A;B;C
828688,09/2006,1,0,1,550.0,B
828700,09/2006,1,0,1,3915.0,A;B;E;C
828742,09/2006,1,0,1,4212.52,I;D;B;E;C
828793,09/2006,1,0,1,600.0,E
828815,09/2006,1,0,1,1140.0,D
828963,09/2006,1,0,1,4945.0,A;B;E;C
829072,09/2006,1,0,1,4808.5,A;B;C
829161,09/2006,1,0,1,440.0,D
829170,09/2006,1,0,1,788.5,D;A;B;C
829188,09/2006,1,0,1,797.63,B
829250,09/2006,1,0,1,1850.0,B;E
829382,09/2006,1,0,1,240.0,D
829544,09/2006,1,0,1,4685.0,B;E
829579,09/2006,1,1,0,2935.0,A;B;E;C
901644,09/2007,1,0,1,1490.0,D;B
901687,09/2007,1,1,0,2170.0,D;B;E
901725,09/2007,1,0,1,440.0,D
902730,09/2007,1,1,0,3798.0,B;E
902888,09/2007,1,0,1,840.0,D
902926,09/2007,1,0,1,1395.0,D;B
902977,09/2007,1,0,1,1192.5,B
903019,09/2007,1,0,1,1408.5,G;B;E
903027,09/2007,1,0,1,2385.0,B;E
903043,09/2007,1,0,1,3700.0,B
903051,09/2007,1,0,1,2665.0,B;E
903116,09/2007,1,0,1,240.0,D
903230,09/2007,1,0,1,0.0,B
903248,09/2007,1,1,0,405.4,E
903396,09/2007,1,0,1,2350.0,B;E
903450,09/2007,1,1,0,4156.5,D;B;E
903477,09/2007,1,0,1,682.27,B
903493,09/2007,1,0,1,120.0,D
903620,09/2007,1,0,1,1920.0,B
903639,09/2007,1,0,1,2289.0,D;A;B
903671,09/2007,1,0,1,650.0,E
903698,09/2007,1,0,1,3918.13,A;B;C
903787,09/2007,1,1,0,8861.75,A;B;E;C
903892,09/2007,1,1,0,2510.0,D;A;B;E;C
903973,09/2007,1,0,1,5257.25,I;G;B;E;C
903981,09/2007,1,1,0,1038.0,I;E;C
904228,09/2007,1,0,1,3550.0,D;A;B;E;C
904589,09/2007,1,0,1,9935.0,B
904619,09/2007,1,1,0,2860.0,B;E
904635,09/2007,1,1,0,5370.0,A;B;E
904767,09/2007,1,1,0,2185.0,B;E
904783,09/2007,1,0,1,5148.17,B
904791,09/2007,1,0,1,2691.0,B;E
904805,09/2007,1,0,1,6586.0,B
904848,09/2007,1,0,1,3236.0,B;E
904945,09/2007,1,0,1,1290.0,D;B
904953,09/2007,1,0,1,5665.0,B
904961,09/2007,1,0,1,3200.0,B;E
905135,09/2007,1,0,1,840.0,D
905186,09/2007,1,0,1,2782.79,B;E
905208,09/2007,1,0,1,1218.0,I;C
905453,09/2007,1,0,1,3160.0,B
905771,09/2007,1,0,1,755.0,B
905798,09/2007,1,1,0,824.0,B;E
905828,09/2007,1,1,0,570.0,E
905836,09/2007,1,0,1,250.0,B
905925,09/2007,1,1,0,2737.0,B;E
906000,09/2007,1,0,1,575.0,B
906018,09/2007,1,0,1,755.0,B
906271,09/2007,1,1,0,3437.5,B;E
906611,09/2007,1,0,1,5665.0,B
906620,09/2007,1,1,0,5880.0,B;E
906646,09/2007,1,0,1,5665.0,B
906662,09/2007,1,0,1,1216.0,B
906743,09/2007,1,1,0,2445.0,A;B;E
906972,09/2007,1,0,1,5774.0,B;E
994936,09/2008,1,1,0,4450.0,B;E
995100,09/2008,1,0,1,1800.0,B
995436,09/2008,1,0,1,560.0,D
995517,09/2008,1,0,1,6430.2,D;A;B;E;C
995525,09/2008,1,0,1,5005.0,D;A;B;E;C
995533,09/2008,1,0,1,1090.0,D;E
995584,09/2008,1,0,1,2850.0,D;B;E
995592,09/2008,1,0,1,295.0,A
995622,09/2008,1,0,1,1904.0,B
995673,09/2008,1,0,1,2353.5,B;E
995940,09/2008,1,0,1,600.0,B
995967,09/2008,1,1,0,1717.5,D;G;A;E
996092,09/2008,1,1,0,15385.0,G;H;A;B;E;C
996106,09/2008,1,0,1,1393.5,D;B
996114,09/2008,1,0,1,245.0,B
996360,09/2008,1,1,0,4768.0,D;B;E
996459,09/2008,1,0,1,640.0,D
996521,09/2008,1,0,1,2540.0,D;B
996700,09/2008,1,0,1,189.43,D
996718,09/2008,1,0,1,1520.0,B
996742,09/2008,1,1,0,3077.0,D;B;E
996777,09/2008,1,1,0,5385.0,B;E
996793,09/2008,1,0,1,640.0,D
996831,09/2008,1,0,1,4632.5,B
997064,09/2008,1,0,1,360.0,D
997072,09/2008,1,0,1,1140.0,D;B
997080,09/2008,1,0,1,3007.5,D;B;E
997099,09/2008,1,0,1,3664.0,D;B;E
997129,09/2008,1,1,0,3508.5,D;B;E
997226,09/2008,1,0,1,215.0,D
997366,09/2008,1,1,0,2115.0,B;E
997420,09/2008,1,0,1,240.0,D
997439,09/2008,1,0,1,240.0,D
997447,09/2008,1,0,1,440.0,D
997455,09/2008,1,0,1,360.0,D
997463,09/2008,1,0,1,240.0,D
997471,09/2008,1,0,1,240.0,D
997528,09/2008,1,0,1,2715.0,B;E
997684,09/2008,1,0,1,360.0,D
997692,09/2008,1,0,1,360.0,D
997706,09/2008,1,0,1,360.0,D
997935,09/2008,1,0,1,1150.0,D;B
998095,09/2008,1,0,1,131.87,D
998117,09/2008,1,0,1,43.12,D
998214,09/2008,1,0,1,575.0,B
998257,09/2008,1,0,1,14570.5,G;A;B;C
998265,09/2008,1,1,0,4416.9,D;B;E;C
998370,09/2008,1,0,1,1354.05,I;D;A;E
998486,09/2008,1,0,1,2050.0,B
999431,09/2008,1,0,1,2295.0,B;E
999458,09/2008,1,1,0,2762.0,B;E
999482,09/2008,1,0,1,3057.0,D;B;E
999725,09/2008,1,0,1,3100.0,A;B;E;C
999750,09/2008,1,1,0,5890.0,B;E
999768,09/2008,1,0,1,5124.0,D;B;E
999792,09/2008,1,0,1,510.0,D
999822,09/2008,1,0,1,3123.3,D;B;E
999830,09/2008,1,0,1,4511.23,A;B
999857,09/2008,1,1,0,6929.6,B;E;C
1000292,09/2008,1,0,1,440.0,D
1000454,09/2008,1,1,0,6354.3,D;A;B;E
1000462,09/2008,1,0,1,2200.0,A;B;E;C
1000675,09/2008,1,0,1,440.0,D
1000683,09/2008,1,1,0,6610.0,D;B;E
1000748,09/2008,1,1,0,850.0,D;E
1000756,09/2008,1,1,0,650.0,E
1000764,09/2008,1,1,0,3440.0,B;E
1000799,09/2008,1,0,1,560.0,D
1000802,09/2008,1,1,0,2082.5,B;E
1001116,09/2008,1,0,1,1575.0,B
1001132,09/2008,1,0,1,5667.0,D;B;E
1001140,09/2008,1,0,1,435.0,I;C
