DATA_ABERTURA_CASO,NUMERO_DO_CASO,TIPO_PAGADOR,ID
06/2015,1550217,Empresa,263
06/2015,1550233,Empresa,822
06/2015,1550284,Escritório,68
06/2015,1550306,Escritório,1281
06/2015,1550322,Escritório,1090
06/2015,1550330,Empresa,3
06/2015,1550365,Escritório,1596
06/2015,1550373,Empresa,491
06/2015,1550381,Empresa,491
06/2015,1550390,Empresa,491
06/2015,1550403,Empresa,491
06/2015,1550420,Empresa,491
06/2015,1550462,Escritório,116
06/2015,1550489,Escritório,1245
06/2015,1550497,Empresa,822
06/2015,1550500,Empresa,822
06/2015,1550560,Escritório,1343
06/2015,1550586,Escritório,1124
06/2015,1550594,Escritório,1149
06/2015,1550608,Empresa,3
06/2015,1550616,Empresa,3
06/2015,1550624,Empresa,3
06/2015,1550632,Escritório,1327
06/2015,1550640,Empresa,3
06/2015,1550667,Empresa,1383
06/2015,1550675,Escritório,612
06/2016,1638491,Empresa,263
06/2016,1638572,Empresa,1422
06/2016,1638580,Escritório,1392
06/2016,1638688,Escritório,330
06/2016,1638750,Empresa,1422
06/2016,1638769,Empresa,509
06/2016,1638777,Escritório,1459
06/2016,1638785,Escritório,522
06/2016,1638793,Empresa,1258
06/2016,1638882,Empresa,3
06/2016,1638890,Empresa,3
06/2016,1638912,Empresa,3
06/2016,1638920,Escritório,573
06/2016,1639242,Empresa,263
06/2016,1639250,Empresa,1258
06/2016,1639285,Empresa,3
06/2016,1639293,Empresa,3
06/2016,1639307,Empresa,263
06/2016,1639579,Empresa,359
06/2016,1640003,Empresa,359
06/2016,1640046,Empresa,359
06/2016,1640240,Empresa,359
06/2016,1640267,Empresa,359
06/2016,1640313,Empresa,359
06/2016,1641115,Empresa,359
06/2016,1641131,Empresa,359
06/2016,1641140,Empresa,359
06/2016,1641158,Empresa,359
06/2016,1641166,Empresa,359
06/2016,1641387,Empresa,359
06/2016,1641395,Empresa,359
06/2016,1641409,Empresa,359
06/2016,1641417,Empresa,359
06/2016,1641476,Empresa,359
06/2016,1641492,Empresa,359
06/2016,1641514,Empresa,359
06/2016,1641557,Empresa,359
06/2016,1641620,Empresa,359
06/2016,1641670,Empresa,359
06/2016,1641689,Empresa,359
06/2016,1641905,Empresa,359
06/2016,1641956,Empresa,359
06/2016,1641964,Empresa,585
06/2016,1641972,Empresa,359
06/2016,1641980,Empresa,359
06/2016,1641999,Empresa,359
06/2016,1642006,Empresa,359
06/2016,1642014,Empresa,359
06/2016,1642022,Empresa,359
06/2016,1642049,Empresa,359
06/2016,1642081,Empresa,359
06/2016,1642090,Empresa,359
06/2016,1642103,Empresa,359
06/2016,1642138,Empresa,359
06/2016,1642146,Empresa,359
06/2016,1642405,Escritório,953
06/2016,1642499,Empresa,359
06/2016,1642529,Empresa,359
06/2016,1642650,Empresa,359
06/2016,1642669,Empresa,359
06/2016,1642677,Empresa,359
06/2016,1642740,Empresa,359
06/2016,1642758,Empresa,359
06/2016,1642766,Empresa,359
06/2016,1642774,Empresa,359
06/2016,1642782,Empresa,359
06/2016,1643037,Empresa,359
06/2016,1643045,Empresa,359
06/2016,1643053,Empresa,359
06/2016,1643134,Empresa,359
06/2016,1643142,Empresa,359
06/2016,1643169,Empresa,359
06/2016,1643185,Empresa,359
06/2016,1643207,Empresa,359
06/2016,1643223,Empresa,359
06/2016,1643231,Empresa,359
06/2016,1643258,Empresa,359
06/2016,1643380,Empresa,359
06/2016,1643398,Empresa,359
06/2016,1643401,Empresa,359
06/2016,1643436,Empresa,359
06/2016,1643444,Empresa,359
06/2016,1643452,Empresa,359
06/2016,1643460,Empresa,359
06/2016,1643568,Empresa,359
06/2016,1643576,Empresa,359
06/2016,1643584,Empresa,359
06/2016,1643592,Empresa,359
06/2016,1643622,Empresa,359
06/2016,1644840,Empresa,359
06/2016,1645528,Empresa,359
06/2016,1645536,Empresa,359
06/2016,1645544,Empresa,359
06/2016,1645552,Empresa,359
06/2016,1645560,Empresa,359
06/2016,1645579,Empresa,359
06/2016,1645587,Empresa,359
06/2016,1650556,Escritório,1109
06/2016,1650572,Empresa,359
06/2016,1650599,Empresa,585
06/2016,1650610,Empresa,359
06/2016,1650629,Empresa,359
06/2016,1650637,Empresa,585
06/2016,1650645,Empresa,359
06/2016,1650653,Empresa,359
06/2016,1650661,Empresa,359
06/2016,1650670,Empresa,359
06/2016,1650726,Escritório,921
06/2016,1650734,Empresa,1383
06/2016,1650742,Escritório,773
06/2016,1650750,Escritório,1551
06/2016,1650858,Empresa,359
06/2016,1651048,Empresa,359
06/2016,1651056,Empresa,359
06/2016,1651064,Escritório,1381
06/2016,1651501,Empresa,359
06/2016,1651587,Escritório,1588
06/2016,1652460,Escritório,953
06/2016,1652478,Escritório,21
06/2016,1652494,Escritório,434
06/2016,1652575,Escritório,1118
06/2016,1652591,Escritório,953
06/2016,1652605,Empresa,3
06/2016,1652613,Empresa,3
06/2016,1652621,Empresa,663
06/2016,1652630,Empresa,1047
06/2016,1652648,Empresa,3
06/2016,1652656,Empresa,509
06/2016,1652664,Empresa,509
06/2016,1652672,Escritório,475
06/2016,1652680,Escritório,740
06/2016,1652699,Escritório,930
06/2016,1652702,Escritório,930
06/2016,1652761,Empresa,1400
06/2016,1652770,Empresa,263
06/2016,1652788,Escritório,1014
06/2016,1652796,Escritório,1245
06/2016,1652800,Escritório,930
06/2016,1652850,Escritório,425
06/2016,1653067,Empresa,1258
06/2016,1653075,Empresa,1258
06/2016,1653113,Escritório,1459
06/2016,1653121,Escritório,1529
06/2016,1653210,Escritório,499
06/2016,1653229,Escritório,930
06/2016,1653253,Escritório,357
06/2016,1653261,Escritório,1459
06/2016,1653296,Escritório,376
06/2016,1653334,Escritório,1228
06/2016,1653342,Escritório,953
06/2016,1653393,Escritório,1392
06/2016,1653407,Empresa,3
06/2016,1653415,Escritório,930
06/2016,1653423,Escritório,930
06/2016,1653431,Escritório,930
06/2016,1653440,Escritório,930
06/2016,1653520,Escritório,1194
06/2016,1653563,Escritório,1459
06/2016,1653571,Empresa,3
06/2016,1653610,Empresa,3
06/2016,1653679,Escritório,953
06/2016,1653687,Empresa,3
06/2016,1653725,Empresa,3
06/2016,1653784,Escritório,522
06/2016,1653792,Empresa,491
06/2016,1653806,Empresa,1589
06/2016,1653814,Empresa,899
06/2016,1653822,Empresa,1589
06/2016,1653830,Escritório,1250
06/2016,1653849,Escritório,1234
06/2016,1653857,Empresa,491
06/2016,1653903,Empresa,1517
06/2016,1653911,Escritório,766
06/2016,1653920,Escritório,982
06/2016,1653938,Escritório,930
06/2016,1653946,Escritório,1392
06/2016,1653954,Escritório,522
06/2016,1653962,Empresa,263
06/2016,1654012,Empresa,3
06/2016,1654039,Empresa,3
06/2016,1654047,Empresa,3
06/2016,1654055,Escritório,930
06/2016,1654063,Escritório,930
06/2016,1654071,Empresa,1422
06/2016,1654080,Escritório,856
06/2016,1654098,Empresa,1258
06/2016,1654136,Empresa,3
06/2016,1654144,Escritório,1214
06/2016,1654179,Empresa,1517
06/2016,1654365,Escritório,1194
06/2016,1654373,Escritório,608
06/2016,1654381,Escritório,334
06/2016,1654403,Escritório,1228
06/2016,1654411,Escritório,1549
06/2016,1654470,Escritório,797
06/2016,1654489,Escritório,1574
06/2016,1654578,Empresa,1383
06/2016,1654586,Empresa,1270
06/2016,1654691,Escritório,1464
06/2016,1654705,Escritório,1032
06/2016,1654713,Escritório,1464
06/2016,1654721,Escritório,1547
06/2016,1654730,Escritório,1333
06/2016,1654772,Escritório,930
06/2016,1654780,Escritório,460
06/2016,1654837,Empresa,1422
06/2016,1654845,Escritório,982
06/2016,1654853,Escritório,982
06/2016,1654861,Empresa,3
06/2016,1654870,Empresa,3
06/2016,1654896,Escritório,1259
06/2016,1654926,Empresa,491
06/2016,1654934,Empresa,1422
06/2016,1655086,Empresa,3
06/2016,1655094,Empresa,1383
06/2016,1655183,Escritório,982
06/2016,1655191,Empresa,3
06/2016,1655302,Escritório,1135
06/2016,1655400,Escritório,1574
06/2016,1655787,Escritório,1214
06/2016,1655795,Empresa,3
06/2016,1655809,Empresa,3
06/2016,1655949,Empresa,649
06/2016,1655957,Escritório,930
06/2016,1655990,Escritório,82
06/2016,1656031,Escritório,116
06/2016,1656040,Escritório,1405
06/2016,1656058,Escritório,930
06/2016,1656309,Empresa,1422
06/2016,1656350,Escritório,116
06/2016,1656368,Empresa,263
06/2016,1656392,Escritório,914
06/2016,1656406,Escritório,1227
06/2016,1656430,Empresa,1383
06/2016,1656465,Empresa,263
06/2016,1656473,Empresa,1
06/2016,1656481,Escritório,914
06/2016,1656511,Empresa,263
06/2016,1656520,Escritório,643
06/2016,1656554,Escritório,406
06/2016,1656643,Empresa,342
06/2016,1656678,Escritório,139
06/2016,1656759,Escritório,116
06/2016,1656775,Escritório,1090
06/2016,1656783,Escritório,1107
06/2016,1656830,Escritório,116
06/2016,1656856,Escritório,1193
06/2016,1656988,Escritório,953
06/2016,1656996,Empresa,3
06/2016,1657011,Escritório,1234
06/2016,1657020,Escritório,1234
06/2016,1657038,Escritório,927
06/2016,1657062,Escritório,629
06/2016,1657089,Empresa,1383
06/2017,1750950,Empresa,3
06/2017,1750968,Empresa,3
06/2017,1750992,Empresa,3
06/2017,1751000,Empresa,3
06/2017,1751018,Escritório,334
06/2017,1751034,Escritório,867
06/2017,1751050,Escritório,450
06/2017,1751069,Empresa,1383
06/2017,1751077,Empresa,103
06/2017,1751107,Escritório,982
06/2017,1751131,Escritório,1392
06/2017,1751140,Escritório,1170
06/2017,1751158,Escritório,237
06/2017,1751352,Escritório,1392
06/2017,1751360,Escritório,1392
06/2017,1751379,Empresa,342
06/2017,1751468,Empresa,3
06/2017,1751476,Empresa,1383
06/2017,1751484,Escritório,485
06/2017,1751492,Escritório,485
06/2017,1751514,Empresa,7
06/2017,1751581,Escritório,485
06/2017,1751603,Escritório,1169
06/2017,1751620,Escritório,500
06/2017,1751646,Escritório,973
06/2017,1751859,Empresa,7
06/2017,1751875,Escritório,867
06/2017,1751883,Empresa,1001
06/2017,1751930,Empresa,340
06/2017,1751948,Empresa,1594
06/2017,1751980,Empresa,3
06/2017,1752022,Empresa,3
06/2017,1752030,Empresa,3
06/2017,1752049,Empresa,3
06/2017,1752189,Escritório,686
06/2017,1752197,Escritório,1415
06/2017,1752200,Escritório,1415
06/2017,1752227,Empresa,675
06/2017,1752235,Empresa,3
06/2017,1752243,Empresa,1383
06/2017,1752251,Escritório,1415
06/2017,1752260,Escritório,1415
06/2017,1752278,Escritório,494
06/2017,1752294,Escritório,490
06/2017,1752308,Escritório,1068
06/2017,1752391,Escritório,494
06/2017,1752405,Escritório,1543
06/2017,1752430,Empresa,7
06/2017,1752472,Escritório,274
06/2017,1752480,Escritório,687
06/2017,1752499,Escritório,1459
06/2017,1752510,Escritório,1304
06/2017,1752570,Empresa,3
06/2017,1752685,Empresa,3
06/2017,1752693,Empresa,3
06/2017,1752707,Empresa,258
06/2017,1752715,Escritório,553
06/2017,1752723,Escritório,770
06/2017,1752758,Escritório,888
06/2017,1752812,Escritório,1464
06/2017,1752880,Empresa,1383
06/2017,1752898,Empresa,1383
06/2017,1752901,Empresa,1383
06/2017,1752910,Escritório,1482
06/2017,1752944,Empresa,263
06/2017,1752960,Empresa,263
06/2017,1752995,Empresa,263
06/2017,1753010,Escritório,784
06/2017,1753061,Escritório,1181
06/2017,1753096,Escritório,1210
06/2017,1753100,Escritório,1211
06/2017,1753118,Escritório,1211
06/2017,1753126,Empresa,108
06/2017,1753134,Escritório,116
06/2017,1753177,Escritório,104
06/2017,1753185,Escritório,475
06/2017,1753193,Escritório,910
06/2017,1753207,Empresa,1383
06/2017,1753215,Empresa,330
06/2017,1753223,Empresa,1001
06/2017,1753487,Escritório,806
06/2017,1753509,Empresa,1517
06/2017,1753517,Empresa,3
06/2017,1753649,Escritório,1131
06/2017,1753657,Empresa,3
06/2017,1753690,Escritório,953
06/2017,1753703,Empresa,3
06/2017,1753711,Empresa,1001
06/2017,1753797,Escritório,1372
06/2017,1753800,Empresa,3
06/2017,1753886,Escritório,445
06/2017,1753924,Escritório,1090
06/2017,1753932,Escritório,525
06/2017,1753975,Empresa,800
06/2017,1753983,Empresa,800
06/2017,1753991,Escritório,1297
06/2017,1754009,Empresa,1383
06/2017,1754017,Empresa,3
06/2017,1754041,Escritório,237
06/2017,1754050,Escritório,953
06/2017,1754068,Escritório,1245
06/2017,1754076,Empresa,890
06/2017,1754084,Escritório,1416
06/2017,1754106,Empresa,263
06/2017,1754114,Empresa,1325
06/2017,1754475,Escritório,687
06/2017,1754483,Escritório,687
06/2017,1754505,Escritório,1464
06/2017,1754513,Escritório,1169
06/2017,1754521,Empresa,1422
06/2017,1754548,Escritório,927
06/2017,1754564,Escritório,437
06/2017,1754769,Escritório,927
06/2017,1754777,Escritório,104
06/2017,1754840,Empresa,3
06/2017,1754866,Escritório,1381
06/2017,1754980,Empresa,1594
06/2017,1755099,Escritório,982
06/2017,1755102,Escritório,774
06/2017,1755927,Escritório,40
06/2017,1755935,Escritório,40
06/2017,1755943,Escritório,330
06/2017,1755978,Empresa,3
06/2017,1755986,Empresa,1383
06/2017,1755994,Empresa,906
06/2017,1756001,Empresa,1422
06/2017,1756028,Escritório,1464
06/2017,1756087,Empresa,502
06/2017,1756311,Escritório,522
06/2017,1756320,Escritório,522
06/2017,1756338,Empresa,263
06/2017,1756389,Empresa,226
06/2017,1756427,Empresa,1383
06/2017,1756443,Empresa,1383
06/2017,1756508,Escritório,1464
06/2017,1756516,Escritório,940
06/2017,1756559,Escritório,683
06/2017,1756567,Empresa,1410
06/2017,1756575,Escritório,965
06/2017,1756583,Escritório,1193
06/2017,1756591,Escritório,1391
06/2017,1756788,Escritório,1090
06/2017,1756796,Escritório,1090
06/2017,1756800,Escritório,1090
06/2017,1756907,Escritório,632
06/2017,1756940,Escritório,214
06/2017,1756958,Escritório,1416
06/2017,1757040,Escritório,1372
06/2017,1757059,Escritório,1343
06/2017,1757075,Escritório,985
06/2017,1757148,Empresa,491
06/2018,1847520,Escritório,1415
06/2018,1847538,Escritório,1297
06/2018,1847546,Empresa,3
06/2018,1847554,Empresa,3
06/2018,1847562,Empresa,3
06/2018,1847570,Escritório,68
06/2018,1847597,Escritório,1392
06/2018,1847600,Escritório,423
06/2018,1847619,Escritório,1392
06/2018,1847627,Empresa,3
06/2018,1847635,Empresa,3
06/2018,1848488,Escritório,1392
06/2018,1848496,Empresa,471
06/2018,1848518,Escritório,240
06/2018,1848550,Escritório,1588
06/2018,1848569,Escritório,485
06/2018,1848577,Escritório,485
06/2018,1848585,Escritório,485
06/2018,1848593,Escritório,485
06/2018,1848615,Escritório,542
06/2018,1848623,Empresa,1422
06/2018,1848631,Empresa,1422
06/2018,1848747,Escritório,507
06/2018,1849107,Escritório,1416
06/2018,1849212,Escritório,1090
06/2018,1849263,Empresa,1042
06/2018,1849670,Escritório,360
06/2018,1849697,Escritório,116
06/2018,1849700,Empresa,384
06/2018,1849719,Escritório,1327
06/2018,1849727,Escritório,475
06/2018,1849794,Empresa,1383
06/2018,1859552,Empresa,1383
06/2018,1859676,Empresa,1278
06/2018,1859749,Escritório,56
06/2018,1859765,Empresa,1383
06/2018,1859803,Escritório,1415
06/2018,1859811,Escritório,1415
06/2018,1859854,Empresa,600
06/2018,1859862,Escritório,494
06/2018,1859935,Empresa,55
06/2018,1859951,Escritório,475
06/2018,1859960,Empresa,1383
06/2018,1860003,Escritório,1245
06/2018,1860020,Escritório,360
06/2018,1860038,Escritório,953
06/2018,1860054,Escritório,494
06/2018,1860070,Empresa,1422
06/2018,1860194,Escritório,982
06/2018,1860372,Empresa,3
06/2018,1860380,Empresa,3
06/2018,1860410,Escritório,1415
06/2018,1860496,Escritório,1415
06/2018,1860518,Escritório,494
06/2018,1860542,Escritório,1109
06/2018,1860585,Escritório,918
06/2018,1860739,Escritório,1370
06/2018,1860780,Escritório,334
06/2018,1860798,Escritório,412
06/2018,1860801,Escritório,116
06/2018,1860828,Escritório,1228
06/2018,1860976,Escritório,953
06/2018,1860984,Escritório,7
06/2018,1860992,Escritório,1539
06/2018,1861000,Empresa,1422
06/2018,1861018,Empresa,1422
06/2018,1861026,Escritório,1090
06/2018,1861034,Escritório,650
06/2018,1861042,Empresa,1383
06/2018,1861085,Escritório,888
06/2018,1861107,Escritório,1574
06/2018,1861115,Escritório,1415
06/2018,1861190,Escritório,104
06/2018,1861204,Empresa,1594
06/2018,1861212,Empresa,1383
06/2018,1861220,Empresa,3
06/2018,1861255,Escritório,104
06/2018,1861263,Escritório,1574
06/2018,1861298,Empresa,258
06/2018,1861492,Escritório,437
06/2018,1861697,Escritório,437
06/2018,1861700,Escritório,982
06/2018,1861727,Empresa,913
06/2018,1861794,Escritório,1327
06/2018,1861816,Empresa,794
06/2018,1861840,Escritório,1240
06/2018,1861867,Escritório,951
06/2018,1861875,Escritório,1549
06/2018,1861913,Escritório,1090
06/2018,1862073,Empresa,1383
06/2018,1862120,Empresa,3
06/2018,1862138,Empresa,3
06/2018,1862146,Escritório,139
06/2018,1862162,Escritório,437
06/2018,1862170,Empresa,342
06/2018,1862189,Escritório,886
06/2018,1862197,Escritório,867
06/2018,1862855,Empresa,1410
06/2018,1862863,Empresa,3
06/2018,1862871,Empresa,3
06/2018,1862960,Escritório,936
06/2018,1862987,Escritório,237
06/2018,1863754,Escritório,886
06/2018,1863762,Escritório,1032
06/2018,1863770,Escritório,237
06/2018,1863789,Empresa,1422
06/2018,1863797,Empresa,365
06/2018,1864009,Empresa,3
06/2018,1864092,Empresa,1422
06/2018,1864106,Escritório,1588
06/2018,1864114,Empresa,1258
06/2018,1864122,Escritório,250
06/2018,1864149,Escritório,330
06/2018,1864157,Escritório,330
06/2018,1864165,Escritório,69
06/2018,1864262,Empresa,1422
06/2018,1864270,Escritório,910
06/2018,1864289,Escritório,72
06/2018,1864335,Escritório,103
06/2018,1864386,Escritório,1528
06/2018,1864394,Escritório,54
06/2018,1864475,Empresa,3
06/2018,1864491,Escritório,1035
06/2018,1864513,Escritório,1245
06/2018,1864530,Escritório,1416
06/2018,1864572,Empresa,365
06/2019,1936310,Escritório,274
06/2019,1936328,Escritório,494
06/2019,1936336,Escritório,1338
06/2019,1936344,Escritório,494
06/2019,1936352,Escritório,448
06/2019,1936425,Escritório,1438
06/2019,1936522,Empresa,649
06/2019,1936530,Escritório,1228
06/2019,1936549,Empresa,861
06/2019,1936557,Escritório,177
06/2019,1936565,Escritório,145
06/2019,1936581,Escritório,1342
06/2019,1936590,Escritório,1574
06/2019,1936700,Empresa,1212
06/2019,1936816,Empresa,1212
06/2019,1936964,Escritório,1574
06/2019,1936972,Escritório,979
06/2019,1936980,Escritório,1321
06/2019,1936999,Escritório,1245
06/2019,1937006,Escritório,494
06/2019,1937014,Escritório,1148
06/2019,1937022,Empresa,1366
06/2019,1937030,Escritório,1342
06/2019,1937049,Escritório,751
06/2019,1937081,Escritório,771
06/2019,1937090,Escritório,751
06/2019,1937103,Escritório,930
06/2019,1937111,Escritório,1438
06/2019,1937120,Escritório,240
06/2019,1937138,Escritório,953
06/2019,1937189,Empresa,244
06/2019,1937200,Escritório,982
06/2019,1937324,Escritório,630
06/2019,1937332,Empresa,365
06/2019,1937774,Empresa,244
06/2019,1937855,Escritório,253
06/2019,1937880,Escritório,121
06/2019,1937901,Escritório,480
06/2019,1937928,Empresa,794
06/2019,1937944,Empresa,359
06/2019,1937995,Escritório,930
06/2019,1938029,Escritório,274
06/2019,1938118,Escritório,953
06/2019,1938320,Escritório,930
06/2019,1938339,Escritório,770
06/2019,1938460,Escritório,1240
06/2019,1938509,Escritório,1415
06/2019,1938517,Escritório,1415
06/2019,1938525,Escritório,1273
06/2019,1938533,Escritório,953
06/2019,1938550,Escritório,807
06/2019,1938568,Escritório,982
06/2019,1938576,Escritório,910
06/2019,1938606,Escritório,910
06/2019,1938657,Empresa,616
06/2019,1938665,Empresa,616
06/2019,1938673,Empresa,616
06/2019,1938681,Empresa,616
06/2019,1938690,Empresa,616
06/2019,1938703,Empresa,616
06/2019,1938711,Empresa,616
06/2019,1938720,Empresa,616
06/2019,1938738,Empresa,616
06/2019,1938746,Empresa,616
06/2019,1938754,Empresa,616
06/2019,1938762,Empresa,616
06/2019,1938770,Empresa,616
06/2019,1938789,Empresa,616
06/2019,1938797,Empresa,616
06/2019,1938800,Empresa,616
06/2019,1938819,Empresa,616
06/2019,1938827,Empresa,616
06/2019,1938835,Empresa,616
06/2019,1938843,Empresa,616
06/2019,1938851,Empresa,616
06/2019,1938860,Empresa,616
06/2019,1938878,Empresa,616
